samb01,samb02,samb03,samb04,samb05,samb06,samb07,samb08,samb09,samb10,samb11,samb12,samb13,samb14,samb15,samb16,samb17,samb18,samb19,gender,age,id,semester,ethnic,SAmb_tot
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.57,2122,9,1,1
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,18.28,2124,9,1,10
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,18,2125,9,1,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35.91,2126,9,5,1
0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,18.54,2127,9,1,13
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,18.32,2128,9,2,6
0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,20.77,2129,9,1,6
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,18.36,2130,9,1,5
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,18.74,2132,9,1,4
0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,18.53,2133,9,2,10
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,18.84,2134,9,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18.47,2135,9,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,18.3,2138,9,1,4
1,NA,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,24.26,2139,9,3,14
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,18.25,2140,9,1,4
0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,18,2141,9,2,7
0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,18,2143,9,2,9
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,18.75,2144,9,4,3
0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,18,2145,9,1,10
0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,19.73,2146,9,1,11
0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,18,2148,9,2,6
0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,18.11,2149,9,1,11
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.05,2150,9,1,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,18.95,2154,9,1,17
0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,18.16,2155,9,1,5
0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,19.17,2156,9,1,8
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.39,2158,9,1,2
0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,18.45,2159,9,1,13
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.31,2160,9,2,1
0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,18.63,2161,9,1,15
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,18.85,2162,9,1,3
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.82,2163,9,NA,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.98,2165,9,1,0
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.01,2166,9,1,4
1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,18.36,2167,9,2,7
0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,18.63,2168,9,1,7
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.76,2169,9,1,3
0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,18.42,2170,9,1,7
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,2171,9,1,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,19.13,2172,9,1,2
0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,19.88,2173,9,1,9
0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,18.32,2174,9,1,13
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.81,2175,9,1,3
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,18.9,2176,9,1,9
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,20.73,2177,9,1,6
0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.3,2178,9,1,0
1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,18.02,2179,9,1,9
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.28,2180,9,2,17
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,18.67,2181,9,2,16
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,18.99,2183,9,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18,2184,9,NA,1
1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,19.23,2185,9,1,5
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,19.63,2186,9,NA,4
1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.74,2187,9,1,15
0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,18.57,2188,9,6,7
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,18,2189,9,2,17
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,NA,2190,9,2,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.74,2191,9,1,0
1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,18,2193,9,6,6
1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,18.86,2194,9,2,8
1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,18.77,2195,9,2,15
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.31,2196,9,1,2
0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,18.29,2197,9,1,12
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,19.55,2198,9,2,4
0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,19.59,2199,9,2,7
1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,18.62,2200,9,3,12
0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,19.19,2201,9,1,6
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,18.16,2202,9,1,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.41,2203,9,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,2204,9,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,18.59,2205,9,1,6
1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,18.71,2206,9,1,9
1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,18,2207,9,1,10
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,18.67,2208,9,2,6
0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,18.78,2209,9,2,9
1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,18,2210,9,1,13
1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,18.5,2211,9,1,9
1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,18.12,2212,9,NA,5
1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,18.83,2214,9,1,13
0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,18.25,2215,9,1,8
0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,24.58,2216,9,1,8
0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,18.84,2217,9,1,9
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.21,2218,9,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2219,9,1,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,18.56,2220,9,1,5
1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,19.85,2221,9,1,12
0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,19.66,2223,9,4,5
0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,18,2224,9,1,8
0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,18.56,2225,9,1,10
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,33.25,2226,9,1,4
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.09,2227,9,3,2
0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,21.41,2229,9,1,14
0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,19.11,2230,9,1,5
0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,19.75,2231,9,1,5
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.28,2232,9,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.52,2233,9,NA,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.54,2236,9,2,2
0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,18.19,2238,9,2,11
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,18.33,2239,9,1,5
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.01,2240,9,1,3
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,2242,9,1,3
0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,18.54,2244,9,1,8
1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,19.85,2245,9,1,7
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,NA,2246,9,NA,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,18.8,2247,9,2,2
0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,20.81,2248,9,NA,6
0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,18.3,2251,9,1,6
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18.01,2252,9,2,3
0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,18.44,2253,9,1,7
0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,18.34,2254,9,NA,10
0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,NA,2255,9,2,10
0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,18.5,2256,9,2,12
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,19.15,2257,9,1,3
0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,18,2258,9,1,8
0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,18.69,2259,9,1,11
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,18.13,2260,9,1,14
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18.25,2261,9,1,4
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,NA,2262,9,1,4
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,18.08,2263,9,1,3
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,18.23,2264,9,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,2265,9,1,2
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.32,2266,9,1,2
1,1,0,1,0,0,0,0,1,1,0,1,1,NA,0,0,0,0,1,1,18.7,2267,9,2,8
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,18.02,2268,9,1,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.07,2269,9,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.97,2270,9,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,25.28,2271,9,1,6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.98,2272,9,1,2
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,19.46,2273,9,1,7
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18.78,2274,9,1,4
0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,45.38,2275,9,2,7
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,18.6,2276,9,1,18
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.24,2277,9,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.64,2278,9,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,18.39,2279,9,2,5
0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,18.14,2280,9,1,15
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,18.05,2281,9,1,4
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.83,2282,9,1,4
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,34.88,2283,9,1,11
0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,18.54,2284,9,1,12
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.5,2286,9,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.9,2287,9,1,2
0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,18.47,2288,9,1,6
0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,19.36,2289,9,1,7
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,18.34,2290,9,1,4
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,18.33,2291,9,1,4
0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,18,2292,9,1,8
1,1,1,1,1,1,1,0,0,1,0,0,NA,1,0,1,0,1,0,1,18.14,2293,9,1,11
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18.36,2294,9,1,3
0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,18,2295,9,NA,8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.13,2296,9,1,19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.87,2297,9,2,1
0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,18.22,2298,9,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.22,2299,9,1,0
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,18.31,2300,9,1,6
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,18.06,2302,9,1,3
1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,18.36,2303,9,1,13
0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,18.49,2304,9,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.83,2305,9,1,1
0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,NA,2306,9,NA,9
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,18.46,2307,9,1,3
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,NA,2309,9,2,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,18.95,2310,9,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2311,9,2,0
0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,18.8,2312,9,1,10
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,18.78,2313,9,1,7
0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,18.11,2314,9,NA,10
0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,18.64,2315,9,1,11
0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,18.44,2316,9,1,14
1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,18.73,2317,9,1,13
0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,18.56,2318,9,1,10
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,18.37,2319,9,1,6
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,18.75,2320,9,1,5
0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,19.15,2321,9,1,7
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.91,2322,9,1,2
0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,18.75,2323,9,2,6
0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,18.93,2324,9,5,14
0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,19.3,2325,9,1,5
1,0,NA,1,0,0,1,0,1,1,0,0,1,0,1,1,NA,0,1,1,18.17,2326,9,1,9
1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,18.18,2327,9,1,6
0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,18.62,2328,9,1,13
1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,18.69,2329,9,6,12
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,18.06,2330,9,1,2
0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,18.47,2332,9,1,4
1,0,1,1,0,0,0,0,0,1,1,0,NA,1,1,0,0,0,0,1,18.36,2333,9,1,7
0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,18.54,2334,9,1,11
1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,18.59,2335,9,NA,6
0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,18.56,2336,9,1,7
0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,18.72,2338,9,1,10
0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,18.18,2339,9,2,7
1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,18.5,2340,9,1,6
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,18.09,2341,9,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,18.84,2342,9,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,NA,2344,9,1,5
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,18.85,2345,9,1,4
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18.12,2346,9,1,3
0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,NA,2347,9,5,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.07,2348,9,1,1
0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,18.89,2349,9,1,6
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.11,2350,9,1,2
0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,18.48,2351,9,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.42,2352,9,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.48,2353,9,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.67,2354,9,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.51,2355,9,2,2
0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,18.34,2357,9,1,9
0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,18.22,2358,9,1,6
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.54,2360,9,1,2
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,20.07,2361,9,1,7
0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,18.34,2362,9,2,6
1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,18.63,2365,9,4,9
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,19.33,2366,9,2,6
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.82,2367,9,2,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.47,2368,9,1,1
0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,18.54,2369,9,2,8
0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,18.15,2370,9,1,11
1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,19.33,2371,9,1,12
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,23.63,2372,9,1,6
0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,18.26,2373,9,1,5
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,18.62,2374,9,NA,5
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,18.59,2375,9,1,3
0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,18.81,2376,9,1,6
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,18.35,2377,9,1,6
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,18.85,2378,9,1,5
0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,18.92,2379,9,1,6
0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,41.01,2380,9,2,11
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,18.22,2381,9,1,9
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.47,2382,9,1,2
0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,21.11,2383,9,6,11
0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,18.22,2385,9,1,12
1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,19.66,2386,9,1,10
1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,19.84,2387,9,1,14
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,18.57,2388,9,NA,3
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19.2,2389,9,4,18
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,18.62,2390,9,2,5
0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,18.23,2391,9,6,7
1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,18.37,2392,9,2,13
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,19.46,2393,9,2,4
0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,18.07,2394,9,2,6
0,0,1,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,0,0,1,19.38,2395,9,6,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.05,2396,9,2,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.58,2397,9,2,1
0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,18,2398,9,2,10
0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,18.16,2399,9,1,7
0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,18.84,2400,9,1,10
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18.84,2401,9,1,3
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,18.34,2402,9,2,9
0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,18.69,2403,9,2,14
0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,36.89,2405,9,2,6
0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18.35,2406,9,1,6
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,18.13,2407,9,1,7
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,18.84,2409,9,1,14
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.32,2410,9,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.4,2411,9,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,18.46,2412,9,1,3
0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,18.61,2413,9,2,13
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,23.33,2414,9,3,2
0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,19.37,2415,9,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.48,2416,9,1,0
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.38,2417,9,1,17
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.77,2418,9,2,1
1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,18.44,2419,9,1,11
